10:23:53.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/check],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.check(java.lang.String,java.lang.String)
10:23:53.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.login()
10:23:53.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.association()
10:23:53.456 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.document()
10:23:53.457 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.TestController.test()
10:23:53.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/createAssociation],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.AssociationController.createAssociation(metrics.rest.dto.AssociationRequest)
10:23:53.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/updateAssociation],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.AssociationController.updateAssociation(metrics.rest.dto.AssociationRequest)
10:23:53.459 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/queryAssociations],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.rest.dto.AssociationResponse> metrics.rest.AssociationController.queryAssociations(metrics.rest.dto.AssociationCriteria)
10:23:53.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/queryAssociationsCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.AssociationController.queryAssociationsCount(metrics.rest.dto.AssociationCriteria)
10:23:53.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/update],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.DocumentController.update(metrics.model.Document)
10:23:53.462 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/create],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.DocumentController.create(metrics.model.Document)
10:23:53.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/enabled],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.DocumentController.enabled(java.lang.Long,java.lang.Integer)
10:23:53.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/queryDocumentsCount],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long metrics.rest.DocumentController.queryDocumentsCount(metrics.rest.dto.DocumentQueryCriteria)
10:23:53.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/queryDocuments],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<metrics.model.Document> metrics.rest.DocumentController.queryDocuments(metrics.rest.dto.DocumentQueryCriteria)
10:23:53.463 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document/findOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public metrics.model.Document metrics.rest.DocumentController.findOne(java.lang.Long)
